"A","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","D"
1,0.133822029076008,-0.311928849355864,-0.522832155812869,-0.842459689959014,1.08047023931785,-0.124641965994654,0.188954520036195,0.864457859721927,0.33729586414529,-0.426115912147077,1.54382683545028,-0.824088855063507,-1.94350423758898,1.13003971476861,-0.549496445644869,-0.0313762920131075,-0.80158018768126,-1.24154600553744,0.363792754194043,0.158173668894223,0
1,-0.539443095005695,0.129990508137141,-0.046999136552559,-0.0386004185725928,-0.0340290060734635,1.16120583392242,-0.614543164939931,0.390297817268101,-0.678253924663633,-1.18992654764293,-0.738097669677564,-1.29724305466133,-1.08307190510465,-0.156322625576709,0.41370129279557,-0.278878606076665,-0.90222195261454,0.0083054861651063,0.0932592633012102,0.119025632329672,0
1,-0.815126943865723,0.449918258562145,-1.33272651485304,0.222853584106982,-1.38901397659482,-1.26160217998493,-0.469672579489191,0.872900811534617,-0.125829108285849,-0.800373765648279,0.197680612180386,-1.83485387344869,-0.73116592452425,0.233825462289968,-2.46898527742006,-1.31280714467636,-0.452599710644243,-0.461694880587341,-0.0489051352909561,-1.25064477529775,0
0,0.441543981773406,0.933447074507606,-0.404124346413132,0.695082802281197,1.13361702745713,-1.6745777647271,-0.918236473834978,1.35567719828237,1.17521310061482,1.44502689229801,-0.074795007311346,-0.627730392051019,-0.319165199547081,-0.636876097069633,0.134374984541933,-0.335004673076648,-1.07255779252241,0.535760696976611,-1.71439597619964,-0.665141142544814,0
1,1.39671411934453,0.361938779058692,-0.988837013083223,1.58883020718792,-1.01729118174828,0.0971165910194826,0.218588528482307,-1.10543807930894,-0.019588399671149,0.16266559059309,-0.291016965089171,-1.22633603284309,0.714804212213628,-0.693547955751373,-1.53925445599446,-0.18695935984675,0.484189639974218,0.240854641023165,-1.22438443620072,0.897409991655303,0
0,0.0774593862410417,1.10854652576536,-1.12073418108233,-0.0533063334457868,1.85474045607711,-0.110199843639596,0.077708571881,0.0598573062485595,0.011009335741959,-0.437864386358678,-0.451661996931139,-0.23468194020663,0.595001303789264,0.821979602196662,1.444357506251,-0.404033104096866,1.12834087668947,0.0411382870365484,0.322027838658835,1.06985889805869,0
1,1.14776814567362,-0.539634629968993,0.087122469311721,-0.136255725093145,0.425437045524236,0.56078547805249,0.932775633399805,-0.00903203273455369,0.629391196052495,-1.3432329861978,-0.661938515610059,-0.747524963920646,-0.00055431863212625,-0.681017747315383,0.530945488036639,-0.616109702601283,-0.654369323768973,-1.97042918104061,-1.65508686181758,0.665600981681524,0
0,0.193135498164392,-0.532326904214492,-0.797529294248189,-0.940251231012672,-0.30022391087243,0.541036292455861,0.466684195658029,0.240039814711314,-2.23191942607153,-1.19543110436347,0.856350676071787,-0.242071532969128,0.318956657496513,-0.271278616362484,-0.5110033145401,-0.0130192167287013,-0.310925554898271,-1.64555649942114,-1.57818055761091,-1.30986151383782,0
1,-0.263197682932456,0.704674762952763,0.134149762332871,-0.231499022265935,-0.0364225971804112,1.2508386154422,0.817196884662136,-0.115094715634844,0.356383616427538,-0.728017990867417,-1.60588662013207,-0.756914425036358,-0.545853499024545,1.21207329146711,-0.198410469926094,1.49813021943461,1.08100643848167,-1.35904678463899,2.13301756632004,1.25110609366067,1
1,0.194574758345635,2.00314125196704,-0.544293906305125,-0.0500766992167874,-0.207466598158116,-0.620328533267228,0.986107788501047,-0.491158014851969,2.14526119778657,-0.720805023948828,-0.261023781597134,0.308826964512486,-1.08167819178833,0.0351655286819172,0.801560717707263,0.979022414005055,0.30887594758771,0.299434188583077,-0.512002256771046,0.115345484910101,0
1,-0.0703704481603481,2.3005147489376,-0.254620391194319,-0.397752640768067,1.40806182564723,1.68838345918976,0.293952217494168,1.38800367926536,1.25792638348028,1.77605430057953,2.205581960544,2.23160606742272,-0.730969849491493,1.62874042618729,-0.0390694258446002,1.91404342670934,1.23659465922441,1.0141550299216,1.43388104506702,0.605805803724412,1
0,0.497637669943095,1.09532172773447,-0.723083456600888,0.950230068940408,2.28889283941259,0.544483832090088,0.270193135264299,-0.623847441556446,0.119179599792689,-0.264636849829268,0.22838293237532,0.960830053868081,1.75202014776452,1.04047837960507,0.624078370894465,0.80221727420657,-0.15919111986399,1.89119769624032,0.00899589675032854,0.190651225923558,1
0,-0.0951375944642802,0.259828074289805,0.755154429469024,-1.9453810913362,1.54017873288527,-0.666826524632385,0.00963965700272153,-1.67709622452704,0.445109083950087,-0.675269488539727,-0.213932921284593,-0.711408831955021,0.240775253111079,-0.963767632140746,-1.32658253338023,0.0634476686991646,-0.271345354489868,0.0170676853762403,-1.20088156986154,-0.0359322720565403,0
0,0.0213408831666806,0.352189415105718,0.771836311764354,0.326081739531092,-0.380817508656931,-1.28005436482968,1.50679221514357,1.73572020756127,0.247400446450336,-1.49202801089902,0.583098417004363,0.580858121654632,1.41913019963372,0.934562868809679,1.32656258489918,-0.871531825547783,1.01124313424639,0.877078744882332,1.38550701433026,0.540870033894746,1
0,-1.75668625845864,-0.160281524124158,-1.34407424287096,0.316163250768036,0.0522055214524039,-0.762239614202235,-2.20811927245259,-0.634329983411368,0.156629676089393,-1.25408430808528,-0.773475944521171,-1.86345328935256,-1.02531170475018,0.65055140302207,-0.648940640137202,0.344238554262003,0.627310249533422,0.618185897861025,-1.76734717987297,-1.24518171163302,0
1,-1.40629061587599,0.0799366060063309,-0.885285578124562,-0.218496126944128,-0.732693407229253,-0.881428821501235,-1.23965324791499,-0.555708168740435,-0.285017170013432,-0.498241810625875,-0.629514805026061,-0.544901046429303,-1.15699840447564,-0.584443524201747,-0.917496015509226,-0.484131504916061,-0.3686402072105,-0.816796934158763,0.497222940517474,0.0467950133402768,0
0,0.764868866635187,1.26280122461012,1.23355160348947,0.625202049460349,1.55595383290147,8.25830092558786e-05,1.5817150796148,-1.20872424020202,0.535816886969164,0.127274480068987,0.289722090924097,0.685880553249176,1.13733766196807,-0.136261918703917,-1.13112956988773,0.855464179124477,0.719741911949854,0.327856535694685,0.213346939056748,0.0561029257995033,0
0,0.788250923011976,-0.55574951093824,1.29317743924562,-0.849140010003075,-1.21435737075352,0.24391892795559,-0.723597902130343,0.448009306407342,1.11269053556936,-0.630887356417689,-0.523302542889917,-0.176073752578872,-0.905429634000858,-0.614414151778199,0.282206922670822,-0.731456072311413,0.880472208902268,0.190040422588889,0.304489798555939,0.598512820453872,0
0,0.918307445566409,-0.474996466614481,-0.241192478945761,-1.56169349647981,0.831486824219776,-0.561065785896953,-0.901955434637045,-1.07805009695281,2.00474480116019,-0.373704209710645,1.29050648528351,-1.65077781387266,1.56098628883308,-0.231425516362785,-0.537654513751465,-1.0562274657217,-1.18893309030987,-0.627954905832894,0.00914201642637211,-0.160881445071665,0
1,-1.10399878679493,-0.756976568201311,-0.675658543058975,1.30873954509122,0.920692543219518,-0.668620290904569,-0.782235413002704,-0.219969910699342,0.0339971451212692,-1.06482258434651,0.266674317439049,-0.807307875094214,-0.565743199644039,-1.43188186578358,0.304428144843657,0.812372660550449,0.858989169468247,-1.2196658945796,-1.23052289657486,-0.733961322807885,0
0,1.01932652077979,-0.606022139055592,-0.130601725533709,-0.530836678634569,-1.59569037583882,-0.66684881834946,-0.0360588288908321,0.712839999035793,-1.05392759747153,1.58116756388746,-0.241525291805149,-0.597190390377651,-0.726419367704927,-1.90402487241033,0.498084645775668,-1.54982749738762,-0.728468900292675,-1.06432689258444,0.895106743026584,-2.38803025267806,0
0,1.13230902844966,0.984791250773893,-1.82776928631249,-0.996791023509872,-2.52373772369701,0.146036722528025,-0.413315108553961,-0.687253268589322,-0.63301819327402,-0.794842635838778,-1.14845692102453,0.525662778371881,1.60926605611671,-2.64768960762498,-1.84745362583333,-0.287481059141527,-0.383081682691771,-0.141436279389571,-0.0985912552568679,0.275172195338541,0
0,-0.371883186725117,0.850023824641639,0.668487083681715,-0.407478113715956,0.581345889909853,-0.331059497270451,-1.02746161592326,0.233398825287829,-1.33868004567927,0.104277591992856,-0.264865825034666,-2.03898411555847,0.224937404317607,1.24180524625229,0.823087666759969,0.724610379163013,0.573655751081719,-1.51425211040582,-0.591524593689084,0.170133468717384,1
0,0.142454439950606,-0.461243205501016,0.0115305501320508,-0.0835674758109147,-1.05705065029195,-1.16627183140069,0.0794782116713229,0.733021874942426,2.02478475515537,0.0207857691743528,0.788690782840976,-0.0915586478425736,1.04305688292422,0.971632675845311,0.292804878721544,0.404646775636444,-1.11633403436997,0.324945583587698,-0.31231490822148,1.07374921672571,0
0,0.45790537834941,-0.213057249435632,-0.134970900010905,-0.368774607167643,-0.450626580946531,-0.338469789283734,-0.115889285352274,0.862330017455052,-1.48164423373502,-0.289476843135861,1.17992486752799,-0.293175001538593,-0.0310259767426452,1.23540210208973,0.351432846694829,-0.403180172207852,-0.0339690639433779,-0.386549779374834,-0.357006212552581,-0.851061493005727,0
1,0.75863449652458,1.62941410977352,-0.763953099946232,-0.0250988601317206,2.91800425424487,2.09837934631115,0.375711768483714,1.45835823469626,1.76586289310063,1.30548779820891,0.604806867771245,0.878384530021302,-0.63362806567102,-0.504442527869152,0.2047449440472,0.0749282142787553,-0.384820547031835,1.02571615323062,0.578640898729562,1.859507261566,1
1,0.81098334323949,1.56045989367312,0.872077821785858,-0.563004902215924,0.66310019284755,0.0535730697792762,2.31769522212973,0.948177930756074,0.707080285034958,0.190263482529489,-0.161816778737674,0.440583141494232,1.79993731875076,0.0756521598840527,0.80978297679034,-0.0509669394774027,0.290390628515552,1.69899514797076,1.24093202207765,0.707411042139346,1
0,1.2391352910678,-0.722381554471084,1.5792088605044,-0.927710148493863,0.7029749165121,0.399141262516078,0.380596322784468,0.0871332114899334,-0.223731009526561,0.225982697253296,1.23221005766432,-1.2761597494939,0.263644082042762,-0.725771913200358,-0.648156414706002,1.29000362195111,-0.692467983768445,0.950012387483129,-0.952401421845391,-0.562685411067319,0
1,-0.502581400381142,-0.0946012783581217,-0.647016326822925,-0.399128669703202,-1.49796393999595,0.193402769502028,-0.42405945868593,-0.36055264134098,0.721519801525209,-0.5699232780202,-1.47215473958833,-0.964634040323275,-0.593315045715226,-0.414756073674239,-0.871063601331857,0.835093639089678,0.948128936279107,0.826078450641576,-1.13379689733607,0.260300002974501,0
1,0.148516349446634,0.145011665538765,-0.295561103412644,0.880508904932322,-1.1049059973032,-1.28059540823338,0.0952169749262993,0.787873880866292,0.462684559019944,-0.726831503231509,-0.0446731212376291,-0.883884478177752,0.886498672381779,-0.356998836332688,0.788086420538588,2.05892652224702,-0.347488214587789,-0.614504072407424,0.117231918419117,0.226849131289089,0
0,0.455790103682477,0.3945631098991,0.935453887826575,1.4779348303747,0.00761259597004398,-0.160526818783959,-0.249268081816275,2.45052402975503,0.106490408077377,1.4019749667751,1.08309197899147,0.0780746486593963,0.738146074859466,0.97455291485685,1.66576937133788,0.660157011944287,-0.118564505962145,-0.602904402628365,2.12111951979763,-0.00674643064545682,1
0,-1.66079928448395,-1.26006504128774,-0.166751419938765,-0.835740231524675,0.238788295615013,-0.232744808681388,-0.822248820389639,0.471689160079329,0.142118440418742,0.492764865815877,0.382660243459297,-1.82514999970066,-0.175746313808914,-0.19540515185191,-0.164375580574989,-0.21706962270095,1.45166061547065,0.568343481855552,-0.153478027981966,0.590128583217471,0
0,0.78306958621664,1.20877101449481,-0.00388470035756439,-0.344903695261915,0.142715192290571,0.754942062114038,-0.996637546946039,1.1847809576583,0.379413320683867,-0.363912621353143,-0.331757469767145,-1.68581042646261,0.946100390718077,-0.653844187100601,-0.42496406938024,-0.350373773687157,-0.625467620826429,-1.98041265189648,-0.227992999451262,-1.23422419715247,0
0,2.22484390585424,1.00563206725841,1.53906684672233,1.13101766631712,2.58831710898955,1.64185460659765,0.163624734978735,0.473037907565194,0.929696211605664,0.993527556073665,1.30897518257756,1.47574591491997,0.564297877403809,0.492397065013264,1.86786842376209,2.57290698160562,1.40404295136254,2.32459332437357,0.297919880432176,-0.0171409523990069,1
1,-0.587782134228966,0.320154694985879,-0.172929098676226,-0.931981288533504,-1.96196324917734,-0.34142718952544,-0.111408900327095,-1.11274050478191,-0.282039957964049,0.323206043092678,1.06278572603793,-2.5478293670609,-0.185923027823062,0.519230067380947,-1.4437026730685,0.516263043152319,-0.530860214926707,0.0443776666486339,-1.04862522125541,0.772684018261273,0
0,1.08073002878967,-1.08963079300616,-1.57768695377286,-0.803865458343369,0.199676059831517,-2.16073337375725,-1.22664128274651,-1.79307526182878,-1.90003728053476,-0.343400412164821,-0.801214968918904,-0.514342195836204,-0.929679674951554,1.036931500089,-0.399047620558771,-0.287953365290823,-0.380189923546726,-0.295798362525791,-0.779778965733522,-1.68452823797198,0
0,1.39623328897339,1.95421184111306,0.238061156751318,1.85053657665628,1.9537641890841,0.621548833874647,2.14665328612811,0.840107737663984,1.20387499936104,0.129003473955715,1.01395671837661,0.733057284889972,2.18772319929197,0.832625269714539,0.828825789641046,1.33287643189673,1.08603153913071,-0.228172907587524,1.30228001334688,1.8213571623757,1
1,-0.936134576718844,-0.313795773174341,0.597784439498724,0.794172228861028,-0.757145286377921,-1.26961440832434,0.2715002542167,-0.263392726216801,0.493570381846853,-1.57051057047654,0.139080713877379,0.986591983249323,-0.839993986026906,0.503314351144707,0.669296221597003,-2.51503995788168,0.76129240003184,0.25755427176397,0.161749647615491,0.0957808414352066,0
0,0.73212552130623,-0.301904422574367,-0.977310492328389,-1.90778524346357,0.611676518049107,0.997913449873292,-0.870641033218353,-1.30658310203677,-1.05000492489797,0.218328215251021,1.46200606744263,0.829924750442483,-1.38475662415016,0.923299087860909,-1.30024012155061,1.6928337187938,-2.15311101802089,-1.75263703922852,-0.695549428310067,0.471955726027082,0
1,1.62968452293087,0.741122914518168,0.743881555816657,-0.955557323146325,2.46913204109091,0.359554670154838,1.838438763073,-0.194071570329706,1.01919461277689,0.108183749939729,0.868730757995603,-0.250496868224666,-0.376265660192404,1.82173720419283,-2.02641984735085,-0.627479997915016,0.244841771872515,-0.0477340897781385,0.697128536469612,0.373999689505021,0
1,0.979522566224025,0.464806364873641,0.712554104187802,0.0543879954613918,-0.110812663854178,0.120092007179123,0.0905006190779124,2.0692066682762,0.214273904583629,-1.00899053788352,-0.90889466492619,1.27740681091691,0.938268781103847,0.341576006798886,0.312969159463946,-1.32161749534286,-0.616119917821657,-0.729200785421277,-0.355155808888924,0.176638288339916,0
0,0.365985814539601,1.14326268645143,0.943671667241506,-0.811523405837253,0.270987691911856,-0.244199571203356,0.819985729617362,0.746824074816431,0.84172542010542,0.13164618039098,2.13243983715515,0.444159689862804,0.621038866452039,1.07188360514289,2.02919105159877,0.641549104577101,0.522712031930745,0.874917010467423,-0.864439679924387,0.786625633340572,1
0,0.611992768233196,0.970621418997316,0.151219829576277,0.0943365338661685,1.08471259850906,-1.29218355238804,0.309601155207021,0.791230436616593,-0.0628878843577967,0.33184898133502,-1.23347057296505,-0.156786241402587,-0.380928883651391,0.85384581471175,0.399537844840484,-0.819457026721465,-1.67527236977567,-2.16128415002707,-0.647211538892314,1.23902085192551,0
0,-0.1647813898076,0.0590851806341174,-0.557108820062275,-0.93258812529629,0.0212938331892974,0.114792416919817,-0.54640080806807,-1.24713432359008,0.262917806469348,-0.0598737833711114,-1.49649415290525,-0.336507331475976,-0.80966558201714,-0.871529552773624,0.217103044372267,-2.1015200297856,-2.25705149250666,-1.33029435604048,-0.981806157187168,-1.21481546455887,0
1,0.917768317086646,-1.49801740964696,0.707475528472585,1.75999157423937,-0.0414667902553381,-0.38105290079266,0.20367410200212,-1.79184044329119,0.220575020997515,0.262893587494322,0.314345120227308,-1.29393288271884,-0.092770199329617,-1.56007934272517,-0.214835865401612,-0.534899906838336,0.381952033477332,-0.133096643991453,-0.759161813228279,-1.40450137009577,0
0,-0.711188695550402,0.724514283648646,0.271348838512412,-0.036941449545788,0.494063374630651,0.720728207583629,-1.75905835479232,-0.588298006353411,0.088695601407692,-0.0919000571808213,1.38174156837577,1.70544456225115,0.741307475766428,0.61956761876228,-1.39789591246426,0.775581906118335,-0.418154929001738,1.45863878104968,-0.0500229113531694,-0.250458908702267,0
0,0.566164665026282,-0.392839186820335,0.149981489916586,0.060274760211407,0.709230458582062,-0.494796503810051,-0.443910728987931,-0.243569886732402,-0.596549733187102,-0.655942342451639,0.172851029342154,-0.285693375018249,0.442656688227353,-0.856996109588466,-0.203987949756041,-0.812399416004455,0.615545811639839,-0.20185527939469,-0.808036889341056,1.47105215035925,0
1,0.338053261070777,0.129033676637032,-0.32275597666938,-0.912991947514142,0.883997690300341,-2.04479235478385,-2.06401335557271,-0.360278215880982,-0.322815408681863,0.243613232582056,1.41394199000662,-0.559154340361422,-0.522221146497492,-1.79926694953947,-0.16192900301402,-0.549203169803213,0.437296605709824,-0.923520209491075,0.72523489755218,-0.790541385415531,0
1,-0.921426912175659,0.483980972169942,0.713089116912334,-0.000333016789597074,-0.0637995372938854,0.989756709364888,1.41366825716948,2.50920625835883,1.15164756117809,-0.785558756534954,0.840905460740442,0.395401678206629,-0.450228392132132,0.800256964625626,-0.130672011138807,1.77058637106307,1.35189808809368,0.152225719948276,-0.907723478898404,0.0473173255078414,1
0,0.201962178123334,0.609453137717554,-1.74379919108687,-1.63131266899521,-0.567205623578611,-0.110240197582115,-1.00808121455385,0.550370586130426,-1.0913639107222,1.23951460719345,-1.80810123528161,0.0636181986019833,-0.325526288146693,-1.08342910035481,0.573348831018315,-0.29359592172525,-2.08616730081801,-1.68119530206613,-0.208624224728169,-1.97763752210753,0
0,-2.5123468522579,-0.849609723505996,-1.30136990793998,-0.232948241737249,-0.750904308763331,-0.57526848026253,0.397786571068467,0.650984178373102,0.099881640802168,-0.647516283372514,-1.17381910255702,-0.494661787088855,-0.900878140602625,-0.934204985380982,-0.563181985207009,-0.0642564789033352,0.816575336312843,-1.43534505055882,-0.22759928794962,-1.23491159628085,0
1,-0.912816508295268,-0.231144016342463,-0.844461351614789,-0.0707425035613992,0.156459625370814,0.837843086345436,-0.551607031001789,0.89217296510426,0.195936848259966,-2.49330340289917,0.253832027041005,-0.129362987841733,-1.17707804965117,0.304789123567275,0.0843883240019366,0.575532300199502,-0.665950100203536,0.689211463379845,1.31399078282842,0.938019231921734,0
1,0.0340154409908369,-0.739724497407343,-0.210316149453393,-0.370624752390799,0.824573515516227,-0.301041191940508,0.468601945498291,1.15008133409166,0.595791327703807,0.512740089445321,0.956123739163879,1.18726726706673,0.523826223160473,0.0271929245224579,-0.84250503155974,0.569505637581845,-1.9333828131307,-0.549281214542699,-0.333734582949419,-0.308390729861966,0
0,0.940229423193764,-1.63072970572458,-1.35259565049919,0.0461808698942146,-1.02208624899163,0.444529433672466,-1.14548373237156,-0.466331607008568,-0.717075247148352,1.22832072356532,1.48067644360915,-0.919294894667741,0.709766090583481,0.419971631877373,-1.08029506949006,-0.686761013993091,-0.380223275162957,0.551072851475959,-0.60756632961796,-0.653068514702998,0
1,-1.50366349164182,-1.74467791858302,-0.0843328479100754,0.361330351574611,-1.38214271323688,-0.284778996955999,0.548975327166227,-1.30685265168691,-0.978048145894174,-1.2277530416866,0.0724803372529357,-1.22336057800198,-1.56396009149684,-1.07441174544038,-0.510387286357414,0.340497477332084,-2.74032694827893,0.61334893668422,-1.09345935272979,-1.86459938850449,0
1,0.647630476757013,-1.59652787313763,0.566240654868514,0.730348973425003,-1.55801245109859,1.50326502047085,1.23884213884923,2.7204131811189,1.70948589965317,0.337780526640955,-0.547846524564542,-1.25432300744342,-0.0775073977933361,-0.540117297574324,-0.924882936098595,1.12782626244237,-0.692088044162872,-0.189252211094746,-0.145368286978823,0.910919236725698,0
0,-0.221143393542661,0.666295278060957,-0.56966757525244,-0.848466407268285,-0.491063709199929,0.0426932335952329,-0.293172259261568,-0.492333964497785,-0.0531586476959277,-2.31578517018137,1.61076937134046,-0.140191537898759,-1.32050499997319,-0.891837636332923,-0.928568832096636,0.427919283950524,0.495009296374386,-0.221682046553128,-0.262094522186474,0.267083373972676,0
0,-0.94349006464557,-0.728606601712157,0.712240895022034,0.4217945307486,-0.398426217529501,-1.54593176769005,-0.483714507318363,-0.42027576872923,-0.24086897738556,-2.09408185577778,1.14839336203149,-0.544087012045684,-1.49996842397593,-0.240388483862283,0.58702230428155,-0.751438009157856,-1.5491679670452,0.213906909790304,-0.147168049602431,0.86618231394438,0
1,0.898185026797049,1.53096942553221,-0.0347386717356594,-0.120562268647124,-0.747416701048767,1.1099975898927,-0.277063627880098,0.456590262685916,0.374422836537078,-0.329641442419211,1.38956383316061,-1.15971876895757,0.0524917911210009,-0.0186276921354128,0.0185606659997922,1.89357740514686,0.0287063344576819,0.923482958012688,0.266790747959963,1.64511108749843,1
0,0.0898011694070631,0.00642879224231574,-0.95578576521335,1.80878752387797,-0.288280548882398,0.340659817471807,-0.208239181815839,0.522104863330464,-0.0198903908297209,1.39380833327307,-1.14206949401981,0.691275968579599,0.279616360771618,-1.26993549399568,-1.74428213861026,0.747066740730036,-0.754714181483256,0.848417376787084,-1.36197174029374,-0.498647589421746,0
1,1.2890479369244,1.05950813390203,1.65166125953732,0.0160122843877716,-0.658912737222631,0.33013302678232,-1.57419556193994,0.230416983105154,-0.353077346833442,-0.901965410431235,-1.10154804272892,1.59802224634945,0.571720605261341,1.00516823476279,1.18442945406887,1.10414063843598,1.84981135638085,-0.294281727308772,0.0858768779383309,0.389001215884889,1
0,-0.171577082644644,-1.28283843844078,1.17461476511737,-0.793855695142949,-1.98995509970898,-1.13627788152282,1.02487210246861,-0.778636495626792,-1.20158327314496,-0.202010304186389,0.0173316174958753,-1.07125649103094,-0.560897850257689,0.431234865223457,-0.919783202161098,-1.73567894847584,0.242857052765542,-1.37148369307294,-1.32426450205328,-0.965594113071057,0
0,0.20616258315503,-1.14563949763322,-0.504287016731475,1.18580776133702,-0.265944905325262,0.594624749517317,0.400549008104558,-2.18173305295433,0.667502158831905,0.473331014943658,0.722973497655437,-0.175788346356103,-0.678644451045483,-0.316652726344648,0.173772680801785,-0.107954282557614,0.333726254991224,0.906205463082406,0.227463909387987,-1.57708190438913,0
0,-0.764715327246036,0.497386259037312,-0.0204635822042463,0.734847741018794,2.24826903616725,-0.779877604257269,1.47999364688837,0.549462813369764,-0.471821804238047,0.0917965135641985,1.46224755381974,0.355110977955937,1.38298554086748,-0.594805682766272,1.16728131269532,0.0535926304638585,0.447490385673635,0.233735557320077,-0.561798306663147,0.839492185902171,0
1,-0.437355165761659,-0.409482255754922,-0.743294942938057,0.0494307867361521,0.938898803693321,-1.58210670886512,0.69432262616659,0.757148551595796,-0.970793586856361,0.754504171120087,-0.125046543096554,-1.36740206176606,0.298881442149092,0.126317505660305,0.349852179581519,0.476766917269384,-0.472692617425178,-0.011296696698859,0.00439458361412174,1.01178940373257,0
1,0.724178298440248,0.748995335813003,0.901216327936182,-1.38313238402837,1.46722591193787,0.806386829401728,0.115356143952681,0.629010422762253,2.21153613628125,0.546610661094672,0.643196136743842,0.0676979052663336,-0.247381744012973,0.671166276085462,2.1503403494443,2.21298241299302,0.109116175374006,1.06860842888906,1.20682128591939,0.126018412975338,1
0,0.17182605488603,-2.091609319492,1.13570218792253,0.258276068166242,-0.406492026524111,-1.39003822810138,0.870267269532898,-0.405435582307768,-0.0571384081777626,0.305979668557108,-1.60930540429127,0.442065165116768,1.6807413330328,-0.910797403508438,0.793779853869866,-0.372492268501268,-0.282533192652597,0.289051780868371,-1.72857744297639,-0.040664390421695,0
0,1.51561365466063,1.38445422478677,0.852523284930128,0.433307118344403,0.157074033058133,-0.107660783501464,-1.77336547851114,-1.13216420658894,0.70318276172674,-1.7450001538539,1.14420576506254,0.610056168356522,-0.00429505123462337,0.749316320530095,-0.326153423919593,-0.28760366434802,-0.661542356056328,-0.370319117671703,0.740181897824129,-0.831334941482439,0
1,-0.620126983027262,-1.28568584244891,-0.708382276387561,0.599356778933612,-0.456976596135756,-0.45366936883638,0.722869050839554,1.41854685802907,0.305100177414461,-1.22780707381717,-0.865273566318157,0.054588876902031,-0.210611845795488,-0.485293262199692,-0.538328866141886,1.70979814908825,-0.768131283757143,-0.941689267132431,0.863777560211077,-0.30950061700968,0
